Technology [GW]	1	2	3	4	5	6	7	8	9	10	11	12
PV	2.613573	4.704432	6.272576	7.840720	7.560925	4.409558	5.255171	8.363435	6.795291	4.704432	2.613573	2.090859
WIND	2.368000	2.072000	2.072000	1.332000	0.000000	0.000000	0.000000	0.000000	1.184000	2.072000	2.294000	2.516000
HYDRO_DAM	3.095175	3.095175	2.352333	1.980912	2.599947	3.466596	3.342789	3.218982	3.590403	2.599947	2.599947	2.847561
HYDRO_RIVER	1.980000	1.716000	2.046000	2.904000	4.092000	5.082000	5.082000	4.686000	3.630000	2.442000	2.310000	2.244000
GEOTHERMAL_ELEC	0.760000	0.760000	0.760000	0.760000	0.000000	0.760000	0.000000	0.000000	0.760000	0.760000	0.760000	0.760000
IND_BOILER_GAS	0.000000	0.000000	0.000000	0.000000	0.121040	0.121040	0.121040	0.121040	0.085437	0.000000	0.000000	0.000000
IND_BOILER_WOOD	1.881279	1.881279	1.241978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.881279	1.881279	1.881279
IND_BOILER_WASTE	2.066985	2.066985	2.066985	0.144717	0.000000	0.000000	0.000000	0.000000	0.000000	2.066985	2.066985	2.066985
IND_HEATER_ELEC	0.000000	0.000000	0.639301	3.803547	3.827224	3.827224	3.827224	3.827224	3.862827	0.000000	0.000000	0.000000
DHN_HP_ELEC	1.134774	1.103708	1.816177	0.951859	0.424934	0.424934	0.424934	0.424934	0.784467	1.816177	0.346121	1.656676
DHN_GEOTHERMAL	2.571011	2.571011	1.019770	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.149933	2.571011	2.571011
DEC_HP_ELEC	4.313437	3.951108	3.519450	0.734623	0.000000	0.000000	0.000000	0.000000	0.273943	2.844059	2.631097	5.460574
DEC_THERMAL_HP_GAS	0.595436	0.590477	0.456592	0.153912	0.067828	0.067828	0.067828	0.067828	0.125217	0.317748	0.469550	0.678742
THERMAL_SOLAR	0.600000	0.900000	1.200000	1.200000	0.852582	0.852582	0.852582	0.852582	1.300000	1.000000	0.700000	0.500000
DEC_HEATER_ELEC	1.508864	1.496299	1.157027	0.390020	0.171880	0.171880	0.171880	0.171880	0.317307	0.805189	1.189865	1.719967
H2_ELECTROLYSIS	0.000000	0.000000	0.483889	0.483889	0.483889	0.483889	0.483889	0.483889	0.483889	0.483889	0.000000	0.000000
H2_FROM_BIOMASS	0.483889	0.483889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.483889	0.483889
GASIFICATION_SNG	0.204424	0.204424	0.204424	0.103121	0.000000	0.000000	0.000000	0.000000	0.000000	0.204424	0.204424	0.204424

Resource [GW]
ELECTRICITY	2.736296	0.842331	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.223319
NG	0.194518	0.191195	0.101492	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008467	0.110175	0.250333
WOOD	3.150217	3.150217	1.716666	0.139213	0.000000	0.000000	0.000000	0.000000	0.000000	2.458256	3.150217	3.150217
WASTE	2.521722	2.521722	2.521722	0.176554	0.000000	0.000000	0.000000	0.000000	0.000000	2.521722	2.521722	2.521722
ELEC_EXPORT	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.112273	0.000000	0.000000	0.000000	0.000000

Mobility [Mpkm/h] or [Mtkm/h]
CAR_BEV	11.845896	11.845896	11.845896	11.845896	11.845896	11.845896	11.845896	11.845896	11.845896	11.845896	11.845896	11.845896
BUS_FC	0.888442	0.888442	0.888442	0.888442	0.888442	0.888442	0.888442	0.888442	0.888442	0.888442	0.888442	0.888442
TRAIN_PUBLIC	2.073032	2.073032	2.073032	2.073032	2.073032	2.073032	2.073032	2.073032	2.073032	2.073032	2.073032	2.073032
TRAIN_FREIGHT	2.329559	2.329559	2.329559	2.329559	2.329559	2.329559	2.329559	2.329559	2.329559	2.329559	2.329559	2.329559
TRUCK_FREIGHT_FC	1.553039	1.553039	1.553039	1.553039	1.553039	1.553039	1.553039	1.553039	1.553039	1.553039	1.553039	1.553039
